output,title,Input
"Je nach Fortbildungsart können die erworbenen Qualifikationen durch Prüfungen nachgewiesen werden, welche die zuständigen Stellen durchführen. Einige Fortbildungen sind dabei durch bundesweit gültige Rechtsverordnungen geregelt.",https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['Je Fortbildungsart erworbenen Qualifikationen Prüfungen nachgewiesen werden, zuständigen Stellen durchführen', ' Einige Fortbildungen dabei bundesweit gültige Rechtsverordnungen geregelt']"
"Die berufliche Fortbildung findet zum Teil während der Arbeitszeit, zum Teil in der Freizeit statt. Die Arbeitgeber und Arbeitnehmer teilen sich manchmal auch die Kosten. Eine Fortbildung kann aber auch durch öffentliche Mittel und Zuschüsse gefördert werden, abhängig von der Fortbildung und der persönlichen Situation, wenn beispielsweise bei veränderter persönlicher Eignung oder verändertem Arbeitsmarkt eine bessere individuelle Wettbewerbssituation erreicht werden kann.",https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['Die berufliche Fortbildung findet Teil Arbeitszeit, Teil Freizeit statt', ' Die Arbeitgeber Arbeitnehmer teilen manchmal Kosten', ' Eine Fortbildung öffentliche Mittel Zuschüsse gefördert werden, abhängig Fortbildung persönlichen Situation, beispielsweise veränderter persönlicher Eignung verändertem Arbeitsmarkt bessere individuelle Wettbewerbssituation erreicht kann']"
In Deutschland sind drei Gruppen von Akteuren im Bildungswesen aktiv. Die Schüler als die wichtigste Gruppe haben aufgrund ihres Alters und Status nur am Rande Einfluss.,https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['In Deutschland drei Gruppen Akteuren Bildungswesen aktiv', ' Die Schüler wichtigste Gruppe aufgrund Alters Status Rande Einfluss']"
"Aufgrund der Länderhoheit im Schulwesen muss der Bund sich bei bildungspolitischen Fragen auf seine Rahmenkompetenzen beschränken, die vor allem im Hochschulbereich und in der Berufsausbildung liegen. Für die inneren Schulangelegenheiten sind ausschließlich die Länder zuständig. Diese gestalten das Schulwesen und führen die Schulaufsicht durch. Sie finanzieren das Schulwesen, erlassen Gesetze und Verordnungen oder genehmigen Schulbücher. Die Aufgabe der Gemeinden sind die äußeren Schulangelegenheiten, die sich vor allem auf die Verwaltung der Gebäude und die Sachausstattung erstrecken. Um eine gewisse Einheitlichkeit des Bildungswesens zu erreichen, sind die Gremien des kooperativen Föderalismus notwendig, besonders die KMK. Die BLK hingegen war ursprünglich als Planungsgremium konzipiert, hat sich jedoch mehr zu einem Gremium der punktuellen Innovations- und Forschungsförderung entwickelt.",https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['Aufgrund Länderhoheit Schulwesen Bund bildungspolitischen Fragen Rahmenkompetenzen beschränken, Hochschulbereich Berufsausbildung liegen', ' Für inneren Schulangelegenheiten ausschließlich Länder zuständig', ' Diese gestalten Schulwesen führen Schulaufsicht durch', ' Sie finanzieren Schulwesen, erlassen Gesetze Verordnungen genehmigen Schulbücher', ' Die Aufgabe Gemeinden äußeren Schulangelegenheiten, Verwaltung Gebäude Sachausstattung erstrecken', ' Um gewisse Einheitlichkeit Bildungswesens erreichen, Gremien kooperativen Föderalismus notwendig, besonders KMK', ' Die BLK hingegen ursprünglich Planungsgremium konzipiert, jedoch mehr Gremium punktuellen Innovations- Forschungsförderung entwickelt']"
"Die nichtstaatlichen Akteure und Beratungsgremien haben keinen direkten Einfluss auf das Bildungssystem, sondern wirken vor allem beratend. So entwerfen sie Konzepte und Empfehlungen oder stellen Forderungen an die Bildungspolitik, wirken in der Bildungsforschung mit oder führen Studien durch. Diese haben einen enormen Einfluss auf die Bildungspolitik, welcher sich jedoch nur schwer erfassen lässt.",https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['Die nichtstaatlichen Akteure Beratungsgremien direkten Einfluss Bildungssystem, wirken beratend', ' So entwerfen Konzepte Empfehlungen stellen Forderungen Bildungspolitik, wirken Bildungsforschung führen Studien durch', ' Diese enormen Einfluss Bildungspolitik, jedoch schwer erfassen lässt']"
"Das Schulsystem liegt laut Art. 7 GG im Verantwortungsbereich des Staates. Aufgrund der Kulturhoheit der Länder sind diese auch für die Durchführung, Aufsicht und Gestaltung des Schulwesens zuständig, was über die Schulgesetze und Schulordnungen sowie Lehrpläne und Curricula der Länder geschieht. Für die gymnasiale Oberstufe können zusätzliche Gesetze existieren. Vor allem der Bereich der Berufsbildung wird auch durch Bundesgesetze und Regelungen geregelt, etwa das Berufsbildungsgesetz und Ausbildungsrahmenpläne. Im Bereich der Hochschulen existieren das Hochschulrahmengesetz, zahlreiche Landesgesetze und hochschulinterne Regelungen. Der Bereich der Weiterbildung ist wenig reglementiert.",https://de.wikipedia.org/wiki/Bildungssystem_in_Deutschland,"['Das Schulsystem liegt laut Art', ' 7 GG Verantwortungsbereich Staates', ' Aufgrund Kulturhoheit Länder Durchführung, Aufsicht Gestaltung Schulwesens zuständig, Schulgesetze Schulordnungen sowie Lehrpläne Curricula Länder geschieht', ' Für gymnasiale Oberstufe zusätzliche Gesetze existieren', ' Vor Bereich Berufsbildung Bundesgesetze Regelungen geregelt, etwa Berufsbildungsgesetz Ausbildungsrahmenpläne', ' Im Bereich Hochschulen existieren Hochschulrahmengesetz, zahlreiche Landesgesetze hochschulinterne Regelungen', ' Der Bereich Weiterbildung wenig reglementiert']"
"Schullehrer müssen in Deutschland ein spezielles Lehramtsstudium absolviert haben. Ausbilder, die in der dualen Berufsausbildung tätig sind, müssen eine abgeschlossene Ausbildung im jeweiligen Beruf und darüber hinaus auch entweder eine Prüfung nach der Ausbildereignungsverordnung oder eine Meisterprüfung absolviert haben.",https://de.wikipedia.org/wiki/Internet,"['Schullehrer müssen Deutschland spezielles Lehramtsstudium absolviert haben', ' Ausbilder, dualen Berufsausbildung tätig sind, müssen abgeschlossene Ausbildung jeweiligen Beruf darüber hinaus entweder Prüfung Ausbildereignungsverordnung Meisterprüfung absolviert haben']"
"Das Internet , umgangssprachlich auch Netz, ist ein weltweiter Verbund von Rechnernetzwerken, den autonomen Systemen. Es ermöglicht die Nutzung von Internetdiensten wie WWW, E-Mail, Telnet, SSH, XMPP, MQTT und FTP. Dabei kann sich jeder Rechner mit jedem anderen Rechner verbinden. Der Datenaustausch zwischen den über das Internet verbundenen Rechnern erfolgt über die technisch normierten Internetprotokolle. Die Technik des Internets wird durch die RFCs der Internet Engineering Task Force beschrieben.",https://de.wikipedia.org/wiki/Internet,"['Das Internet , umgangssprachlich Netz, weltweiter Verbund Rechnernetzwerken, autonomen Systemen', ' Es ermöglicht Nutzung Internetdiensten WWW, E-Mail, Telnet, SSH, XMPP, MQTT FTP', ' Dabei Rechner Rechner verbinden', ' Der Datenaustausch Internet verbundenen Rechnern erfolgt technisch normierten Internetprotokolle', ' Die Technik Internets RFCs Internet Engineering Task Force beschrieben']"
Die Verbreitung des Internets hat zu umfassenden Umwälzungen in vielen Lebensbereichen geführt. Es trug zu einem Modernisierungsschub in vielen Wirtschaftsbereichen sowie zur Entstehung neuer Wirtschaftszweige bei und hat zu einem grundlegenden Wandel des Kommunikationsverhaltens und der Mediennutzung im beruflichen und privaten Bereich geführt. Die kulturelle Bedeutung dieser Entwicklung wird manchmal mit der Erfindung des Buchdrucks gleichgesetzt.,https://de.wikipedia.org/wiki/Internet,"['Die Verbreitung Internets umfassenden Umwälzungen vielen Lebensbereichen geführt', ' Es trug Modernisierungsschub vielen Wirtschaftsbereichen sowie Entstehung neuer Wirtschaftszweige grundlegenden Wandel Kommunikationsverhaltens Mediennutzung beruflichen privaten Bereich geführt', ' Die kulturelle Bedeutung Entwicklung manchmal Erfindung Buchdrucks gleichgesetzt']"
"Der Ausdruck Internet ist ein Anglizismus. Er entstand als Kurzform der Bezeichnung interconnected networks bzw. des daraus entwickelten Fachausdrucks internetwork, unter dem in den 1970er und 1980er Jahren die Entwicklung eines Systems zur Vernetzung von bestehenden, kleineren Rechnernetzen diskutiert wurde. Aus der allgemeinen englischen Fachbezeichnung für ein internetwork oder internet verbreitete sich das seit 1996 auch in den Duden aufgenommene Wort „Internet“ als Eigenname für das größte Netzwerk dieser Art, das aus dem Arpanet entstand. Mit der gesellschaftlichen Durchdringung des Internets etablierten sich die Bezeichnungen „Internet“ und umgangssprachlich „Netz“ auch in der Alltagssprache. „Netz“ bezeichnet aber in der Informatik nicht zwingend das Internet, sondern es gibt auch diverse andere Netzwerk-Infrastrukturen.",https://de.wikipedia.org/wiki/Internet,"['Der Ausdruck Internet Anglizismus', ' Er entstand Kurzform Bezeichnung interconnected networks bzw', ' daraus entwickelten Fachausdrucks internetwork, 1970er 1980er Jahren Entwicklung Systems Vernetzung bestehenden, kleineren Rechnernetzen diskutiert wurde', ' Aus allgemeinen englischen Fachbezeichnung internetwork internet verbreitete seit 1996 Duden aufgenommene Wort „Internet“ Eigenname größte Netzwerk Art, Arpanet entstand', ' Mit gesellschaftlichen Durchdringung Internets etablierten Bezeichnungen „Internet“ umgangssprachlich „Netz“ Alltagssprache', ' „Netz“ bezeichnet Informatik nicht zwingend Internet, gibt diverse Netzwerk-Infrastrukturen']"
"Sprachkritiker, wie beispielsweise verschiedene Sprachvereine und viele rechtsextreme Organisationen wie die NPD, verwenden anstelle des Worts Internet deutsche Wortschöpfungen wie Weltnetz, Zwischennetz oder Internetz. Obwohl seit Mitte der 1990er Jahre bekannt, sind diese Wortschöpfungen zwar in diversen sprachkritischen Publikationen zu finden, haben aber in der Alltagssprache keine praktische Bedeutung erlangt.",https://de.wikipedia.org/wiki/Internet,"['Sprachkritiker, beispielsweise verschiedene Sprachvereine viele rechtsextreme Organisationen NPD, verwenden anstelle Worts Internet deutsche Wortschöpfungen Weltnetz, Zwischennetz Internetz', ' Obwohl seit Mitte 1990er Jahre bekannt, Wortschöpfungen diversen sprachkritischen Publikationen finden, Alltagssprache praktische Bedeutung erlangt']"
Der Begriff Weltnetz wird heute bisweilen im rechtsextremen Umfeld verwendet.,https://de.wikipedia.org/wiki/Internet,['Der Begriff Weltnetz heute bisweilen rechtsextremen Umfeld verwendet']
"Das Internet begann am 29. Oktober 1969 als Arpanet. Es wurde zur Vernetzung der Großrechner von Universitäten und Forschungseinrichtungen genutzt. Das Ziel war zunächst, die Rechenleistungen dieser Großrechner effizienter zu nutzen, zuerst nur in den USA, später weltweit.",https://de.wikipedia.org/wiki/Internet,"['Das Internet begann 29', ' Oktober 1969 Arpanet', ' Es wurde Vernetzung Großrechner Universitäten Forschungseinrichtungen genutzt', ' Das Ziel zunächst, Rechenleistungen Großrechner effizienter nutzen, zuerst USA, später weltweit']"
"Diese Großrechner waren untereinander über Interface Message Processors verbunden, die die Netzwerkkommunikation mittels Paketvermittlung übernahmen. Die verwendeten Protokolle waren in heterogenen Umgebungen unzuverlässig, weil sie für ein bestimmtes Übertragungsmedium optimiert waren.",https://de.wikipedia.org/wiki/Internet,"['Diese Großrechner untereinander Interface Message Processors verbunden, Netzwerkkommunikation mittels Paketvermittlung übernahmen', ' Die verwendeten Protokolle heterogenen Umgebungen unzuverlässig, bestimmtes Übertragungsmedium optimiert waren']"
"Vinton G. Cerf und Robert E. Kahn entwickelten 1973 und 1974 eine frühe Version von TCP, um andersartige Netze miteinander zu verbinden. Nach Weiterentwicklungen in den folgenden Jahren wurde es als TCP/IP bekannt.",https://de.wikipedia.org/wiki/Internet,"['Vinton G', ' Cerf Robert E', ' Kahn entwickelten 1973 1974 frühe Version TCP, andersartige Netze miteinander verbinden', ' Nach Weiterentwicklungen folgenden Jahren wurde TCP/IP bekannt']"
"Nach einer weit verbreiteten Legende bestand das ursprüngliche Ziel des Projektes vor dem Hintergrund des Kalten Krieges in der Schaffung eines verteilten Kommunikationssystems, um im Falle eines Atomkriegs eine störungsfreie Kommunikation zu ermöglichen. Tatsächlich wurden hauptsächlich zivile Projekte gefördert, obwohl die ersten Knoten von der DARPA finanziert wurden.",https://de.wikipedia.org/wiki/Internet,"['Nach weit verbreiteten Legende bestand ursprüngliche Ziel Projektes Hintergrund Kalten Krieges Schaffung verteilten Kommunikationssystems, Falle Atomkriegs störungsfreie Kommunikation ermöglichen', ' Tatsächlich wurden hauptsächlich zivile Projekte gefördert, obwohl ersten Knoten DARPA finanziert wurden']"
"Die wichtigste Anwendung in der Anfangszeit war die E-Mail. In dem Jahr 1971 betrug die Datenmenge des E-Mail-Verkehrs mehr als die Datenmenge die mit den anderen Protokollen des Arpanet, nämlich Telnet und FTP, übertragen wurde. Damit wurde das Ziel, Rechenarbeit nach Angebot und Nachfrage auszulagern, verfehlt.",https://de.wikipedia.org/wiki/Internet,"['Die wichtigste Anwendung Anfangszeit E-Mail', ' In Jahr 1971 betrug Datenmenge E-Mail-Verkehrs mehr Datenmenge Protokollen Arpanet, nämlich Telnet FTP, übertragen wurde', ' Damit wurde Ziel, Rechenarbeit Angebot Nachfrage auszulagern, verfehlt']"
"1981 wurden mit RFC 790-793 IPv4, ICMP und TCP spezifiziert, die bis heute die Grundlage der meisten Verbindungen im Internet sind. Diese sollten nach einer knapp zweijährigen Ankündigungszeit am 1. Januar 1983 auf allen Hosts aktiv sein. Mit der Umstellung von den Arpanet-Protokollen auf das Internet Protocol begann sich auch der Name „Internet“ durchzusetzen. Dies stellt die erste globale Protokollumstellung in der Geschichte des Internets dar und dauerte laut Kahn fast sechs Monate. Die anfängliche Verbreitung des Internets ist eng mit der Entwicklung des Betriebssystems Unix verbunden.",https://de.wikipedia.org/wiki/Internet,"['1981 wurden RFC 790-793 IPv4, ICMP TCP spezifiziert, heute Grundlage meisten Verbindungen Internet sind', ' Diese sollten knapp zweijährigen Ankündigungszeit 1', ' Januar 1983 Hosts aktiv sein', ' Mit Umstellung Arpanet-Protokollen Internet Protocol begann Name „Internet“ durchzusetzen', ' Dies stellt erste globale Protokollumstellung Geschichte Internets dar dauerte laut Kahn fast sechs Monate', ' Die anfängliche Verbreitung Internets eng Entwicklung Betriebssystems Unix verbunden']"
"Mit dem 1984 entwickelten DNS wurde es möglich, auf der ganzen Welt Rechner mit von Menschen merkbaren Namen anzusprechen.",https://de.wikipedia.org/wiki/Internet,"['Mit 1984 entwickelten DNS wurde möglich, ganzen Welt Rechner Menschen merkbaren Namen anzusprechen']"
Das Internet verbreitete sich über immer mehr Universitäten und weitete sich auch über die Grenzen der USA aus. Dort fand das Usenet weite Verbreitung und wurde zeitweise zu der dominanten Anwendung des Internets. Es bildeten sich erste Verhaltensregeln und damit erste Anzeichen einer „Netzkultur“.,https://de.wikipedia.org/wiki/Internet,"['Das Internet verbreitete immer mehr Universitäten weitete Grenzen USA aus', ' Dort fand Usenet weite Verbreitung wurde zeitweise dominanten Anwendung Internets', ' Es bildeten erste Verhaltensregeln erste Anzeichen „Netzkultur“']"
"Im Jahr 1990 beschloss die National Science Foundation der USA, das Internet für kommerzielle Zwecke nutzbar zu machen, wodurch es über die Universitäten hinaus öffentlich zugänglich wurde. Tim Berners-Lee entwickelte um das Jahr 1989 am CERN die Grundlagen des World Wide Web. Am 6. August 1991 machte er dieses Projekt eines Hypertext-Dienstes via Usenet mit einem Beitrag zur Newsgroup alt.hypertext öffentlich und weltweit verfügbar.",https://de.wikipedia.org/wiki/Internet,"['Im Jahr 1990 beschloss National Science Foundation USA, Internet kommerzielle Zwecke nutzbar machen, wodurch Universitäten hinaus öffentlich zugänglich wurde', ' Tim Berners-Lee entwickelte Jahr 1989 CERN Grundlagen World Wide Web', ' Am 6', ' August 1991 machte Projekt Hypertext-Dienstes via Usenet Beitrag Newsgroup alt', 'hypertext öffentlich weltweit verfügbar']"
